R hor pupil dist,R ver pupil dist,L hor pupil dist,L ver pupil dist,R iris cam dist,L iris cam dist,x head angle,y head angle,z head angle,Mouse x,Mouse y
-24.960174560546875,0.8773899078369141,17.050399780273438,1.6350746154785156,0.07856742013183861,0.0856336564479453,2.429159059088153,16.939914525064747,-0.30811031419443186,62,180
-25.53760528564453,0.2760028839111328,16.3848876953125,1.9324207305908203,0.08304547985373997,0.09407208683835973,2.348598619141353,16.338375867498694,-0.3231731162623465,62,180
-26.64203643798828,0.3971099853515625,16.47296905517578,1.4893627166748047,0.08074440971359528,0.08304547985373997,2.223369979295883,16.4156683677633,-0.3370324490840313,62,180
-26.872844696044922,0.4119586944580078,16.53461456298828,1.3162708282470703,0.08318903308077029,0.08838834764831843,1.9135173881868692,16.184579250185102,-0.3407585843479973,61,180
-27.322006225585938,1.0025882720947266,16.406173706054688,1.4794921875,0.08074440971359528,0.09114169150001479,2.0791888336154014,15.986917231625721,-0.3517849429989517,61,180
-26.266231536865234,1.2276363372802734,16.510238647460938,1.433858871459961,0.08074440971359528,0.08838834764831843,1.990542977419789,15.645773381330539,-0.33490401860764346,61,180
-26.150436401367188,1.1580276489257812,16.523818969726562,1.6094970703125,0.08304547985373997,0.0856336564479453,2.0780164682871516,15.569802743374735,-0.3371421675828795,61,180
-26.79830551147461,1.0229301452636719,17.047042846679688,1.5459537506103516,0.07856742013183861,0.0856336564479453,1.99582923076093,15.812939037170118,-0.36411568383325293,69,180
-26.290874481201172,1.446676254272461,16.9512939453125,1.4598655700683594,0.07856742013183861,0.08074440971359528,2.089277397839283,15.463051672650087,-0.35601192035693774,124,180
-26.135940551757812,0.9570121765136719,17.435226440429688,1.5093326568603516,0.07844608157118971,0.08074440971359528,1.9914291251723313,15.544850735773181,-0.35607268128173436,211,180
-25.93069076538086,1.2787628173828125,17.155227661132812,1.5735626220703125,0.07856742013183861,0.08304547985373997,1.7082545113211483,15.184523630115708,-0.3600648239253787,347,180
-26.638336181640625,0.7571125030517578,17.307777404785156,1.5627479553222656,0.07443229275647868,0.07856742013183861,1.9427733106008134,15.24743575503419,-0.3759495950198049,429,184
-27.37781524658203,0.8847999572753906,17.292137145996094,1.8193531036376953,0.07432941462471664,0.07856742013183861,1.8061380023118991,15.259099215847916,-0.38896617482544704,491,190
-26.346073150634766,0.9127235412597656,17.677879333496094,1.3512897491455078,0.07071067811865475,0.08304547985373997,2.0937956052862043,14.490540785913607,-0.3768857103156384,581,202
-24.241390228271484,0.5185604095458984,19.204559326171875,0.9634780883789062,0.0763896827069321,0.08304547985373997,2.1798290443069908,14.240933790725178,-0.3783197512461237,645,207
-20.272808074951172,-0.06998062133789062,19.882965087890625,1.8719959259033203,0.0763896827069321,0.07247490280602528,1.9213944822335725,9.370002148242426,-0.3099003076677749,822,187
-21.257705688476562,-0.06548881530761719,20.143356323242188,1.5891838073730469,0.07443229275647868,0.07856742013183861,2.2043047127572972,9.721601795916365,-0.32840448039658077,822,187
-21.198463439941406,0.19746780395507812,19.927291870117188,1.8693065643310547,0.0763896827069321,0.07432941462471664,2.322393275448719,9.726516605932346,-0.327278946652734,822,186
-20.282230377197266,-0.30518531799316406,19.86675262451172,2.039194107055664,0.07856742013183861,0.07247490280602528,1.8408462396128444,9.209602995461667,-0.30631695401845765,822,186
-21.153831481933594,-0.11735916137695312,19.82067108154297,1.7749786376953125,0.07856742013183861,0.07856742013183861,1.8222528047296922,8.93738508588409,-0.312115116331548,822,186
-20.940799713134766,-0.09358406066894531,20.18016815185547,2.086172103881836,0.07856742013183861,0.0763896827069321,1.5431453809667424,8.965169479940695,-0.3122853242707235,822,197
-20.859127044677734,0.06460189819335938,20.212554931640625,1.982574462890625,0.07856742013183861,0.07071067811865475,1.5286662185487594,8.692972317175558,-0.3062642124601445,822,238
-21.252460479736328,0.17409324645996094,20.126724243164062,2.163534164428711,0.07856742013183861,0.07432941462471664,1.6071734603097327,8.751651101677204,-0.31693536490915303,826,317
-20.992755889892578,0.021200180053710938,19.85492706298828,2.232198715209961,0.07856742013183861,0.07247490280602528,1.409030720239153,8.796743594572787,-0.3160984687504222,829,362
-21.065101623535156,0.2625274658203125,19.926986694335938,2.243471145629883,0.0763896827069321,0.07247490280602528,1.262534119948477,8.596957630572312,-0.3132413033763828,829,379
-20.729198455810547,0.35719871520996094,20.025711059570312,2.048521041870117,0.07856742013183861,0.07247490280602528,1.0335034078991971,8.419119716589915,-0.30692513898193347,829,395
-20.995159149169922,0.5325794219970703,19.97314453125,1.9647789001464844,0.07856742013183861,0.07432941462471664,1.0014992151778128,8.102781587743758,-0.3037151599127271,831,407
-20.91054916381836,-0.46566009521484375,19.963111877441406,1.49139404296875,0.0763896827069321,0.07247490280602528,1.1032066411676709,7.988224460919371,-0.309054295570278,834,430
-21.54287338256836,-0.20742416381835938,19.68006134033203,1.8556022644042969,0.0763896827069321,0.070534779820945,1.0232329574627332,7.829628102884111,-0.3098606762501543,840,465
-21.3177490234375,-0.21849632263183594,19.717864990234375,1.7635631561279297,0.07432941462471664,0.07247490280602528,0.7818723924606168,7.76618672446794,-0.3086523811790642,843,495
-20.961894989013672,-0.3891563415527344,19.529342651367188,2.0179080963134766,0.0763896827069321,0.07247490280602528,0.266158097412328,7.385435159814602,-0.2951485235985062,833,524
-21.432838439941406,-0.37161827087402344,19.62371826171875,1.5768241882324219,0.0763896827069321,0.07071067811865475,0.6326770235926608,7.160565508080591,-0.2983536222457165,833,524
-21.281108856201172,-0.4341316223144531,19.64458465576172,1.7730045318603516,0.0763896827069321,0.07247490280602528,0.45605354405357446,7.1237964374678,-0.2955651254671966,833,524
-21.157855987548828,-0.3448677062988281,19.725570678710938,1.8138599395751953,0.0763896827069321,0.06894601177024333,0.5675527864421891,7.13529242440584,-0.29425287897274766,832,524
-21.336078643798828,-0.4250335693359375,19.56989288330078,1.7930030822753906,0.07432941462471664,0.06894601177024333,0.6836742256994968,7.214239737292927,-0.295983534747004,832,524
-20.945491790771484,-0.49172401428222656,19.52037811279297,1.8449020385742188,0.0763896827069321,0.06894601177024333,0.49504828390029587,7.208899108794195,-0.2947587366219582,832,524
-21.230106353759766,-0.3898143768310547,19.93663787841797,1.7603302001953125,0.07432941462471664,0.070534779820945,0.6892824225305689,7.173153582283966,-0.2973710685343955,832,524
-21.351337432861328,-0.2625846862792969,19.99591827392578,1.6432857513427734,0.07844608157118971,0.07247490280602528,0.6176687254249934,7.333710489627229,-0.3020144220591845,832,524
-21.08531951904297,-0.1414203643798828,19.602928161621094,1.5062427520751953,0.07844608157118971,0.07247490280602528,0.3952528894950289,7.742446054368392,-0.3066278213194141,832,524
-21.60726547241211,-0.4115867614746094,19.560203552246094,1.6875457763671875,0.07856742013183861,0.07432941462471664,0.270680086581247,8.001536695658478,-0.31780899933564444,821,524
-21.136398315429688,-0.40223121643066406,19.686126708984375,1.6781044006347656,0.0763896827069321,0.0763896827069321,0.5530224429713636,8.247914148831834,-0.32477266706827657,789,524
-20.39297103881836,-0.1290607452392578,19.959793090820312,1.7190170288085938,0.07856742013183861,0.07856742013183861,0.8012393118830553,8.359560887096848,-0.32480568005439087,718,523
-21.14999771118164,-0.27131080627441406,19.880905151367188,1.5441226959228516,0.07856742013183861,0.07432941462471664,0.8440942799530627,8.625938404675216,-0.33187902707097483,654,521
-21.055450439453125,-0.5246829986572266,19.415969848632812,1.2983894348144531,0.0763896827069321,0.07856742013183861,0.5823092578282343,8.971578027141208,-0.3290703166097198,567,518
-21.518497467041016,-0.7442092895507812,19.503860473632812,1.4367485046386719,0.0763896827069321,0.0763896827069321,0.29362665086098483,9.380090382406712,-0.3449641659121852,515,514
-25.81125259399414,-0.03513336181640625,17.620086669921875,0.5333518981933594,0.07856742013183861,0.08074440971359528,-0.5426364707086622,14.80121842837492,-0.3809038877158969,70,527
-26.772499084472656,-0.2465057373046875,17.133407592773438,0.9202194213867188,0.0763896827069321,0.07856742013183861,-0.07029981949980237,14.449051069707185,-0.40223671646172593,70,527
-26.068687438964844,-0.41876792907714844,17.016677856445312,0.9833908081054688,0.0763896827069321,0.07856742013183861,0.044852232849526705,14.228560347186452,-0.3814421923727445,70,527
-26.0589599609375,-0.3496742248535156,17.095108032226562,0.8135032653808594,0.07432941462471664,0.08318903308077029,0.31881953467021723,14.247706111138491,-0.3829344172448704,70,527
-26.082839965820312,-0.2820110321044922,17.0111083984375,0.9882545471191406,0.07856742013183861,0.08318903308077029,0.25873800331723085,14.345272349690386,-0.3907380241900086,69,527
-25.807533264160156,-0.11472702026367188,17.137985229492188,1.209554672241211,0.0763896827069321,0.08074440971359528,0.3616695598172951,14.232155535824928,-0.38306107585588217,69,527
-26.114349365234375,-0.2249908447265625,17.068023681640625,1.3136100769042969,0.0763896827069321,0.08074440971359528,0.3333943161376836,14.34692617922122,-0.3876202746473059,69,527
-25.9332275390625,-0.32581329345703125,17.19829559326172,1.2069511413574219,0.0763896827069321,0.08304547985373997,0.3076342432399042,14.199507289788723,-0.3814701773059391,69,527
-25.923309326171875,-0.5944061279296875,16.970558166503906,1.081695556640625,0.07856742013183861,0.08304547985373997,0.31062086806576195,14.154171048250829,-0.37866942976201673,69,527
-25.87982177734375,-0.7366847991943359,16.98169708251953,1.083669662475586,0.07856742013183861,0.08304547985373997,0.3547601668589453,14.145842588653492,-0.3791370348738521,69,527
-25.67464828491211,-0.707244873046875,17.13550567626953,0.9335517883300781,0.07856742013183861,0.07856742013183861,0.07607107664932969,14.368640607055186,-0.3886810592454189,69,527
-25.712509155273438,-0.7643795013427734,17.129592895507812,0.9376144409179688,0.08074440971359528,0.0856336564479453,0.24752361716712842,14.140341351226127,-0.37999606903532673,69,527
-25.867919921875,-0.6112861633300781,16.87572479248047,1.1025524139404297,0.08048988379720019,0.0856336564479453,0.3420995517367773,14.260572597543302,-0.3847385887361492,69,575
-26.102428436279297,-0.46875,16.986541748046875,1.0462474822998047,0.07844608157118971,0.08074440971359528,0.25217937149140274,14.292600524021015,-0.3887627157479294,69,710
-25.801258087158203,-0.5529499053955078,17.05078125,1.0055351257324219,0.08074440971359528,0.08074440971359528,0.11017805968824232,14.345713725605151,-0.38518423383875516,67,766
-25.379486083984375,-1.2836837768554688,16.83879852294922,0.5369853973388672,0.08074440971359528,0.0856336564479453,-0.2624265787543503,13.270733270889552,-0.37115548042560526,59,876
-25.29123306274414,-1.3930034637451172,16.491622924804688,0.6095123291015625,0.07856742013183861,0.08304547985373997,-0.5810948197755967,13.764913987646358,-0.37670055422050974,59,876
-25.414600372314453,-1.1816596984863281,16.834449768066406,0.7520484924316406,0.08074440971359528,0.08318903308077029,-0.22778853428212661,13.741482331685667,-0.38526430203389267,59,876
-25.39592742919922,-1.0655879974365234,17.058029174804688,0.8587074279785156,0.0763896827069321,0.08304547985373997,-0.11167777555910473,13.66627700028711,-0.3909365888918264,59,876
-25.870285034179688,-1.3155269622802734,17.176246643066406,0.40889739990234375,0.0763896827069321,0.07856742013183861,-0.42089861463070066,13.59226507342996,-0.40215086602453454,59,876
-25.765743255615234,-0.7548809051513672,17.337722778320312,0.5277442932128906,0.08074440971359528,0.08304547985373997,0.02894886463672716,13.00563515337424,-0.40184348628838806,59,876
-25.435218811035156,-0.39925575256347656,17.499961853027344,0.11841773986816406,0.0763896827069321,0.08304547985373997,-0.04812492351064849,12.390678646543204,-0.3917544386580958,61,876
-24.957218170166016,-0.22805213928222656,16.92699432373047,0.35442352294921875,0.07856742013183861,0.08304547985373997,-0.34117916329393755,12.29082352697508,-0.3835906890099959,97,876
-26.026134490966797,-0.33245086669921875,17.36297607421875,0.4456615447998047,0.08838834764831843,0.08074440971359528,-0.4840951215562623,12.125865055174472,-0.3986967146973382,178,876
-25.294418334960938,-0.24292945861816406,17.986831665039062,0.030040740966796875,0.0763896827069321,0.07616183202447212,-0.6117057582082429,11.85674597816105,-0.4011629130795467,248,876
-23.623085021972656,0.025091171264648438,18.81603240966797,0.2915382385253906,0.07432941462471664,0.07616183202447212,-0.37660925895704944,11.181391294919559,-0.38759309936287567,396,869
-22.413654327392578,-0.0056362152099609375,18.40656280517578,0.3489875793457031,0.08074440971359528,0.07832641350784193,-0.25135331164460134,10.794796371465607,-0.37559625253574586,526,860
-22.657814025878906,-1.052541732788086,18.636512756347656,0.6681919097900391,0.07856742013183861,0.08048988379720019,-0.33994129399408285,10.153135949506028,-0.3643059395767353,648,860
-22.360515594482422,-0.8956432342529297,18.781890869140625,0.5399036407470703,0.07856742013183861,0.07856742013183861,-0.2978698864784799,10.119391034515193,-0.36847132758160683,738,870
-21.793746948242188,-1.0781192779541016,18.65436553955078,0.7968521118164062,0.0763896827069321,0.0763896827069321,-0.2862283472043341,10.005945755074897,-0.36416769953516503,777,882
-19.926090240478516,-1.0460472106933594,18.511619567871094,1.1687850952148438,0.08074440971359528,0.07856742013183861,-1.2597030429547107,6.325393186504082,-0.2645762357927993,826,872
-20.340518951416016,-1.0826396942138672,19.080886840820312,0.5823612213134766,0.07856742013183861,0.07071067811865475,-1.2984686221752,5.7027132216920355,-0.25885974069729983,826,872
-20.700969696044922,-0.7901859283447266,18.63018035888672,0.53741455078125,0.07856742013183861,0.07071067811865475,-1.2522576057388393,5.719729484177315,-0.2581280892418473,826,872
-20.583152770996094,-1.1127376556396484,18.737716674804688,0.8380222320556641,0.08074440971359528,0.07071067811865475,-1.4802794735736493,5.62641367861517,-0.25685077580374305,826,872
-20.724868774414062,-0.9699153900146484,19.191017150878906,0.5980396270751953,0.08074440971359528,0.07071067811865475,-1.4608441971578,5.564055431282088,-0.2573877515815975,826,872
-19.02851104736328,-1.5383148193359375,19.798965454101562,0.7644081115722656,0.08074440971359528,0.07432941462471664,-1.4479158134861165,5.211501800053688,-0.25279971411450897,826,872
-17.993793487548828,-2.3854637145996094,20.696067810058594,0.7333946228027344,0.08074440971359528,0.07432941462471664,-1.324567777826812,5.094099963059473,-0.24399620245602133,826,872
-17.704200744628906,-1.9298458099365234,20.700416564941406,0.47987937927246094,0.08074440971359528,0.0763896827069321,-1.6514899445985909,4.523597972359358,-0.23170673580610646,826,872
-18.158931732177734,-1.1743640899658203,20.631561279296875,0.5469131469726562,0.08074440971359528,0.07443229275647868,-1.5923721296625202,3.9958458262767316,-0.2173757091565416,826,872
-18.09001922607422,-1.2507820129394531,20.06122589111328,0.7561111450195312,0.08318903308077029,0.07443229275647868,-1.5935186983603984,3.3208207139331076,-0.19410462713587187,826,872
-17.632293701171875,-1.2858295440673828,20.508193969726562,0.8052349090576172,0.08074440971359528,0.0763896827069321,-1.7164563487127555,2.451717902751829,-0.16448218365638223,827,872
-17.460060119628906,-1.5806293487548828,21.2420654296875,0.4929542541503906,0.08074440971359528,0.07856742013183861,-1.2962374752859838,1.9729893098149986,-0.1510925805237539,880,864
-17.189006805419922,-1.7605876922607422,20.90484619140625,0.6835269927978516,0.08304547985373997,0.07247490280602528,-1.5909534848766527,1.4032679013656217,-0.13481691775063961,1105,821
-17.216835021972656,-1.8767738342285156,21.17889404296875,0.7823467254638672,0.0856336564479453,0.0763896827069321,-1.635691227602299,0.685418786631913,-0.12038727204716324,1281,809
-16.996631622314453,-1.7820453643798828,20.657005310058594,0.8466911315917969,0.08838834764831843,0.07247490280602528,-1.5851873979822055,0.6155008277102784,-0.11227466121114857,1349,809
-17.467994689941406,-2.0760154724121094,22.50598907470703,0.5211925506591797,0.08304547985373997,0.07856742013183861,-1.6457691733490927,-3.805612971696462,0.04258329902039754,1596,879
-17.462387084960938,-1.6162490844726562,22.805137634277344,1.0494518280029297,0.08304547985373997,0.08074440971359528,-1.541148269291442,-4.508832792952977,0.059285943634630335,1596,879
-16.979503631591797,-1.8518257141113281,21.977806091308594,0.7779979705810547,0.08821554787860288,0.08048988379720019,-1.8873177225699533,-4.456441069608642,0.05590208372936846,1596,879
-16.91253662109375,-1.6970157623291016,22.181167602539062,1.0333728790283203,0.09114169150001479,0.08074440971359528,-2.2173973630370756,-4.634825876010693,0.05923413383391486,1596,879
-16.709880828857422,-1.7879676818847656,22.33531951904297,0.8754444122314453,0.09114169150001479,0.08304547985373997,-1.5967387443768493,-4.592991629727077,0.06112030948496097,1596,879
-16.905345916748047,-1.6732120513916016,22.282638549804688,0.9171295166015625,0.09407208683835973,0.07832641350784193,-1.894989740916532,-4.678812950154462,0.06642642528767373,1596,879
-16.82291030883789,-1.7075157165527344,22.108383178710938,1.1725616455078125,0.09114169150001479,0.07856742013183861,-2.018296067279535,-4.824642132735072,0.06819273489226205,1596,879
-16.746692657470703,-1.7905139923095703,22.063751220703125,1.1359119415283203,0.08838834764831843,0.0763896827069321,-1.9381070281234816,-4.94193419234087,0.06916590987136903,1596,879
-16.97845458984375,-1.461496353149414,21.919326782226562,1.336212158203125,0.08838834764831843,0.0763896827069321,-1.8368323324612275,-5.214667148416646,0.08424090727226106,1596,879
-16.743297576904297,-1.0978889465332031,22.371063232421875,1.2993907928466797,0.09114169150001479,0.0763896827069321,-1.654074188036858,-5.432715742969497,0.09927108997599007,1596,879
-16.994361877441406,-0.9826183319091797,22.835617065429688,1.479034423828125,0.08838834764831843,0.08074440971359528,-1.4800980263811552,-5.520644503639626,0.09916778446966135,1596,879
-17.124614715576172,-0.9304618835449219,22.720413208007812,1.2520980834960938,0.09407208683835973,0.0763896827069321,-1.488785212193916,-5.3990421337537065,0.09997942974651353,1596,879
-17.138042449951172,-0.7174301147460938,22.945823669433594,1.7348098754882812,0.08838834764831843,0.0763896827069321,-1.407487894714927,-5.754563905386991,0.10310721432115964,1596,879
-17.08028793334961,-0.507659912109375,23.262062072753906,1.4666748046875,0.09742011681639788,0.07832641350784193,-0.983270579002546,-5.863041220930251,0.11835138762364719,1592,855
-17.219810485839844,-0.6918239593505859,23.189430236816406,1.3595008850097656,0.08838834764831843,0.0763896827069321,-0.9142632504839034,-6.181733405641996,0.12099116220569388,1578,792
-18.478984832763672,-0.4872894287109375,24.662399291992188,1.4345455169677734,0.0856336564479453,0.08074440971359528,-0.6791410276703687,-7.689953752034438,0.18845563825821224,1586,536
-17.738170623779297,-0.6128311157226562,23.711624145507812,2.010183334350586,0.08838834764831843,0.08074440971359528,-0.5188998238781792,-7.620815608765938,0.1830037982268209,1586,536
-17.651233673095703,-0.66741943359375,23.98792266845703,1.7502593994140625,0.09407208683835973,0.07856742013183861,-0.608521576136271,-7.626719219108425,0.17908586029779985,1586,536
-17.728214263916016,-0.7248115539550781,23.795204162597656,1.3548660278320312,0.09114169150001479,0.07856742013183861,-0.6081664297292085,-7.743413766037766,0.1872608066043831,1586,536
-18.038806915283203,-0.7631778717041016,23.8623046875,1.4200115203857422,0.08838834764831843,0.08074440971359528,-0.5187943112196804,-7.861760094812527,0.19260345973459667,1586,536
-17.81564712524414,-0.7678985595703125,23.574600219726562,1.4562034606933594,0.0856336564479453,0.08304547985373997,-0.5981563074636436,-7.750098441651092,0.18923252653355405,1586,536
-17.634925842285156,-0.8621978759765625,23.715476989746094,1.584634780883789,0.0856336564479453,0.07856742013183861,-0.7424762580512393,-7.7307596610725104,0.18636092297075382,1586,536
-17.82247543334961,-0.8761882781982422,24.86438751220703,1.6961002349853516,0.08304547985373997,0.08074440971359528,-0.9115392820769217,-8.013417859220274,0.19796703876660374,1586,536
-17.775917053222656,-0.5692863464355469,24.241561889648438,1.0418987274169922,0.08304547985373997,0.08074440971359528,-0.7058854782128585,-7.850243800936639,0.19931577472463363,1586,536
-17.852611541748047,-0.48007965087890625,23.90491485595703,1.654672622680664,0.08838834764831843,0.08074440971359528,-0.53025766392101,-8.035667337985462,0.20061071385057405,1586,536
-17.784290313720703,-0.7184886932373047,24.376182556152344,1.5179157257080078,0.09114169150001479,0.07856742013183861,-0.6326586573700396,-7.890315473940969,0.19946928117260426,1586,536
-17.56500244140625,-0.7070159912109375,24.326019287109375,1.5576553344726562,0.0856336564479453,0.08304547985373997,-0.5754032110335486,-7.829494511284433,0.2020264487588661,1586,536
-17.850112915039062,-0.7131099700927734,24.654884338378906,1.8129158020019531,0.0856336564479453,0.07856742013183861,-0.6158301920376229,-7.948986896228354,0.20500144612308974,1586,536
-17.931175231933594,-0.8911800384521484,25.019493103027344,1.8277359008789062,0.08304547985373997,0.08074440971359528,-0.6492180865818948,-8.05111373867947,0.21052711977945637,1586,536
-17.70416259765625,-0.5389022827148438,24.426803588867188,2.0131301879882812,0.08838834764831843,0.08074440971359528,-0.34553987091188976,-8.172780114053948,0.2100088750283081,1586,536
-17.72380828857422,-0.6091690063476562,23.844680786132812,1.8407821655273438,0.08531204370678877,0.07856742013183861,-0.15262787469360242,-8.160569809086416,0.19182963539765238,1590,184
-18.115673065185547,-0.8389949798583984,24.091110229492188,2.017850875854492,0.08304547985373997,0.08074440971359528,-0.3544852485602757,-7.9710951165086845,0.19164043578724652,1590,184
-18.017234802246094,-0.5857658386230469,24.12750244140625,2.001199722290039,0.08304547985373997,0.07856742013183861,-0.11384386708550512,-8.13100246876675,0.19751126828336954,1590,184
-17.633743286132812,-0.6499385833740234,24.305343627929688,1.9896984100341797,0.08304547985373997,0.08074440971359528,-0.01797456127758961,-8.05997510086145,0.1994283103030975,1590,184
-17.382183074951172,-0.8597660064697266,24.282150268554688,2.1012210845947266,0.09407208683835973,0.08074440971359528,-0.01751404213638685,-8.268153949431879,0.20400641990075774,1590,184
-17.698421478271484,-0.732421875,24.296340942382812,2.035818099975586,0.08838834764831843,0.08074440971359528,-0.2380489200192738,-8.5677302644862,0.21382965080880523,1590,184
-17.792816162109375,-0.5881404876708984,24.1693115234375,2.069864273071289,0.08838834764831843,0.08074440971359528,-0.16616473207282068,-8.338300165515054,0.2073100700134085,1590,184
-17.856826782226562,-0.8421707153320312,24.42607879638672,2.2382068634033203,0.08304547985373997,0.08074440971359528,-0.14230334018361862,-8.476454980752626,0.20735107811371134,1590,184
-17.30966567993164,-0.614776611328125,24.203453063964844,2.1453094482421875,0.09114169150001479,0.08074440971359528,-0.17411391780048124,-8.537544610063707,0.20982346132949,1590,184
-17.827682495117188,-0.7073020935058594,24.36237335205078,2.037506103515625,0.08838834764831843,0.08074440971359528,-0.2863245401972485,-8.569090146534645,0.21277935023663722,1590,184
-17.707843780517578,-0.5969810485839844,24.70134735107422,1.775064468383789,0.08838834764831843,0.08074440971359528,-0.21769967170443266,-8.532674840528845,0.2196796456742359,1590,184
-17.535362243652344,-0.6132030487060547,24.530563354492188,2.168912887573242,0.08531204370678877,0.08304547985373997,-0.3670267340880637,-8.562320203045061,0.21171826203200567,1590,184
-17.55025863647461,-0.5200481414794922,24.36004638671875,2.1198463439941406,0.08304547985373997,0.08074440971359528,-0.2799303827225905,-8.670039437425753,0.21686272253965355,1590,184
-17.866783142089844,-0.23345947265625,24.238967895507812,1.9252395629882812,0.08304547985373997,0.07832641350784193,-0.15976996903408905,-8.744092678212155,0.22217492523273388,1590,184
-17.513465881347656,-0.3270149230957031,24.295997619628906,2.4810218811035156,0.08838834764831843,0.08048988379720019,-0.19961178478037367,-8.3866276776053,0.2136444577541711,1590,184
